2025-07-25 01:22:03,402  INFO     [etl.mapping:95]  ⚙️  Loaded mapping settings: MappingSettings(default_schema='GNG', default_dataset_pattern='Underlag_{authority}', default_fc_pattern='{authority}_{source_name}', validate_datasets=True, create_missing_datasets=True, skip_unmappable_sources=False)
2025-07-25 01:22:03,402  INFO     [etl.mapping:117]  ✅ Loaded 1 mappings from config\mappings.yaml
2025-07-25 01:22:10,696  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_Foreskrifter_EXT/MapServer/0/query?where=1%3D1&outFields=%2A&returnGeometry=true&f=geojson&geometry=586206%2C6551160%2C647910%2C6610992&geometryType=esriGeometryEnvelope&inSR=3006&spatialRel=esriSpatialRelIntersects&resultOffset=0&resultRecordCount=5000 HTTP/1.1" 200 None
2025-07-25 01:22:11,991  DEBUG    [etl.handlers.rest_api:279]  🏁 All features likely retrieved for layer lstd_sjotrafikforeskrifter (less than page limit or server maxRecordCount is 0).
2025-07-25 01:22:12,207  INFO     [etl.handlers.rest_api:298]  ✅ lstd_sjotrafikforeskrifter: 61 features
2025-07-25 01:22:12,207  DEBUG    [etl.handlers.rest_api:299]  💾 Successfully saved 61 features for layer lstd_sjotrafikforeskrifter to C:\Git\ETL-pipeline\data\staging\LSTD\lstd_foreskrifter\lstd_sjotrafikforeskrifter.geojson
2025-07-25 01:22:12,209  INFO     [pipeline:623]  🚚 LstD Fysisk planering
2025-07-25 01:22:12,210  INFO     [etl.handlers.rest_api:68]  🚀 Initializing RestApiDownloadHandler for source: LstD Fysisk planering
2025-07-25 01:22:12,210  INFO     [etl.handlers.rest_api:321]  🌐 Processing REST API source: 'LstD Fysisk planering' from URL: https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_Fysisk_planering_EXT/MapServer
2025-07-25 01:22:12,249  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_Fysisk_planering_EXT/MapServer?f=json HTTP/1.1" 200 None
2025-07-25 01:22:12,249  WARNING  [etl.handlers.rest_api:419]  ⚠️ No layers identified or specified to query for source 'LstD Fysisk planering'. Check service metadata and `layer_ids` config.
2025-07-25 01:22:12,250  INFO     [pipeline:623]  🚚 LstD Ett rikt odlingslandskap
2025-07-25 01:22:12,250  INFO     [etl.handlers.rest_api:68]  🚀 Initializing RestApiDownloadHandler for source: LstD Ett rikt odlingslandskap
2025-07-25 01:22:12,250  INFO     [etl.handlers.rest_api:321]  🌐 Processing REST API source: 'LstD Ett rikt odlingslandskap' from URL: https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_GI_Ett_rikt_odlingslandskap_EXT/MapServer
2025-07-25 01:22:13,027  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_GI_Ett_rikt_odlingslandskap_EXT/MapServer?f=json HTTP/1.1" 200 None
2025-07-25 01:22:13,028  INFO     [etl.handlers.rest_api:346]  Found explicit layer_ids in config: [2, 3, 4, 5, 6] for source 'LstD Ett rikt odlingslandskap'. Processing only these.
2025-07-25 01:22:13,029  INFO     [etl.handlers.rest_api:427]  Source 'LstD Ett rikt odlingslandskap': Will attempt to query 5 layer(s): ['2', '3', '4', '5', '6']
2025-07-25 01:22:13,029  INFO     [etl.handlers.rest_api:447]  🚀 Starting concurrent download of 5 layers
2025-07-25 01:22:13,029  INFO     [etl.utils.concurrent:86]  Initialized ConcurrentDownloadManager with 5 workers
2025-07-25 01:22:13,030  INFO     [etl.utils.concurrent:261]  Starting concurrent download of 5 layers
2025-07-25 01:22:13,030  INFO     [etl.utils.concurrent:121]  Starting concurrent execution of 5 tasks with 5 workers
2025-07-25 01:22:13,038  INFO     [etl.utils.concurrent:215]  Concurrent execution completed: 0/5 successful (0.0%), avg=0.00s, max=0.00s, total=0.00s
2025-07-25 01:22:13,039  INFO     [etl.handlers.rest_api:480]  🏁 Concurrent downloads completed: 0 successful, 5 failed
2025-07-25 01:22:13,039  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Betesmark - Exempelanalys - Spridningslänkar mellan kluster - Under 500 m - name 'time' is not defined
2025-07-25 01:22:13,039  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Jordbruksmark - Tvärvillkorselement - Ytor - name 'time' is not defined
2025-07-25 01:22:13,039  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Värdetrakter naturbetesmark - name 'time' is not defined
2025-07-25 01:22:13,039  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Betesmark - Exempelanalys - Kluster av betesmarker - Buffert 250 m - name 'time' is not defined
2025-07-25 01:22:13,039  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Jordbruksmark - Åkerholmar - name 'time' is not defined
2025-07-25 01:22:13,039  INFO     [pipeline:623]  🚚 LstD Friluftsliv
2025-07-25 01:22:13,041  INFO     [etl.handlers.rest_api:68]  🚀 Initializing RestApiDownloadHandler for source: LstD Friluftsliv
2025-07-25 01:22:13,041  INFO     [etl.handlers.rest_api:321]  🌐 Processing REST API source: 'LstD Friluftsliv' from URL: https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_GI_Friluftsliv_EXT/MapServer
2025-07-25 01:22:13,083  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_GI_Friluftsliv_EXT/MapServer?f=json HTTP/1.1" 200 None
2025-07-25 01:22:13,084  INFO     [etl.handlers.rest_api:346]  Found explicit layer_ids in config: [0, 1, 2, 3, 4] for source 'LstD Friluftsliv'. Processing only these.
2025-07-25 01:22:13,085  WARNING  [etl.handlers.rest_api:364]  Layer ID '0' specified in config for source 'LstD Friluftsliv' was not found in the service's layer metadata list. Will attempt to query it using this ID and a placeholder name.
2025-07-25 01:22:13,085  WARNING  [etl.handlers.rest_api:364]  Layer ID '1' specified in config for source 'LstD Friluftsliv' was not found in the service's layer metadata list. Will attempt to query it using this ID and a placeholder name.
2025-07-25 01:22:13,085  WARNING  [etl.handlers.rest_api:364]  Layer ID '2' specified in config for source 'LstD Friluftsliv' was not found in the service's layer metadata list. Will attempt to query it using this ID and a placeholder name.
2025-07-25 01:22:13,085  WARNING  [etl.handlers.rest_api:364]  Layer ID '3' specified in config for source 'LstD Friluftsliv' was not found in the service's layer metadata list. Will attempt to query it using this ID and a placeholder name.
2025-07-25 01:22:13,085  WARNING  [etl.handlers.rest_api:364]  Layer ID '4' specified in config for source 'LstD Friluftsliv' was not found in the service's layer metadata list. Will attempt to query it using this ID and a placeholder name.
2025-07-25 01:22:13,085  INFO     [etl.handlers.rest_api:427]  Source 'LstD Friluftsliv': Will attempt to query 5 layer(s): ['0', '1', '2', '3', '4']
2025-07-25 01:22:13,085  INFO     [etl.handlers.rest_api:447]  🚀 Starting concurrent download of 5 layers
2025-07-25 01:22:13,085  INFO     [etl.utils.concurrent:261]  Starting concurrent download of 5 layers
2025-07-25 01:22:13,086  INFO     [etl.utils.concurrent:121]  Starting concurrent execution of 5 tasks with 5 workers
2025-07-25 01:22:13,091  INFO     [etl.utils.concurrent:215]  Concurrent execution completed: 0/5 successful (0.0%), avg=0.00s, max=0.00s, total=0.00s
2025-07-25 01:22:13,093  INFO     [etl.handlers.rest_api:480]  🏁 Concurrent downloads completed: 0 successful, 5 failed
2025-07-25 01:22:13,093  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_layer_0_cfg_only - name 'time' is not defined
2025-07-25 01:22:13,093  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_layer_1_cfg_only - name 'time' is not defined
2025-07-25 01:22:13,093  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_layer_2_cfg_only - name 'time' is not defined
2025-07-25 01:22:13,093  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_layer_3_cfg_only - name 'time' is not defined
2025-07-25 01:22:13,094  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_layer_4_cfg_only - name 'time' is not defined
2025-07-25 01:22:13,094  INFO     [pipeline:623]  🚚 LstD God bebyggd miljö
2025-07-25 01:22:13,095  INFO     [etl.handlers.rest_api:68]  🚀 Initializing RestApiDownloadHandler for source: LstD God bebyggd miljö
2025-07-25 01:22:13,095  INFO     [etl.handlers.rest_api:321]  🌐 Processing REST API source: 'LstD God bebyggd miljö' from URL: https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_GI_God_bebyggd_miljo_EXT/MapServer
2025-07-25 01:22:14,191  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_GI_God_bebyggd_miljo_EXT/MapServer?f=json HTTP/1.1" 200 None
2025-07-25 01:22:14,192  INFO     [etl.handlers.rest_api:380]  No explicit layer_ids in config for source 'LstD God bebyggd miljö'. Discovering all layers from service metadata.
2025-07-25 01:22:14,192  INFO     [etl.handlers.rest_api:427]  Source 'LstD God bebyggd miljö': Will attempt to query 1 layer(s): ['0']
2025-07-25 01:22:14,192  INFO     [etl.handlers.rest_api:659]  🚚 lstd_gi_opaverkade_omraden_-_avgransning
2025-07-25 01:22:14,192  DEBUG    [etl.handlers.rest_api:660]  Querying Layer ID: 0 (Sanitized Name: lstd_gi_opaverkade_omraden_-_avgransning, Original: LstD GI Opåverkade områden - Avgränsning) from https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_GI_God_bebyggd_miljo_EXT/MapServer/0/query
2025-07-25 01:22:14,192  DEBUG    [etl.handlers.rest_api:530]  maxRecordCount not found in layer metadata, using default: 5000
2025-07-25 01:22:14,192  DEBUG    [etl.handlers.rest_api:199]  Applying BBOX: 586206,6551160,647910,6610992 (SRID: 3006)
2025-07-25 01:22:14,193  DEBUG    [etl.handlers.rest_api:565]  Fetching page 1 for layer lstd_gi_opaverkade_omraden_-_avgransning (offset 0, limit 5000)
2025-07-25 01:22:15,086  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_GI_God_bebyggd_miljo_EXT/MapServer/0/query?where=1%3D1&outFields=%2A&returnGeometry=true&f=geojson&geometry=586206%2C6551160%2C647910%2C6610992&geometryType=esriGeometryEnvelope&inSR=3006&spatialRel=esriSpatialRelIntersects&resultOffset=0&resultRecordCount=5000 HTTP/1.1" 200 None
2025-07-25 01:22:15,176  DEBUG    [etl.handlers.rest_api:279]  🏁 All features likely retrieved for layer lstd_gi_opaverkade_omraden_-_avgransning (less than page limit or server maxRecordCount is 0).
2025-07-25 01:22:15,201  INFO     [etl.handlers.rest_api:298]  ✅ lstd_gi_opaverkade_omraden_-_avgransning: 10 features
2025-07-25 01:22:15,202  DEBUG    [etl.handlers.rest_api:299]  💾 Successfully saved 10 features for layer lstd_gi_opaverkade_omraden_-_avgransning to C:\Git\ETL-pipeline\data\staging\LSTD\lstd_god_bebyggd_miljo\lstd_gi_opaverkade_omraden_-_avgransning.geojson
2025-07-25 01:22:15,202  INFO     [pipeline:623]  🚚 LstD Hav i balans
2025-07-25 01:22:15,202  INFO     [etl.handlers.rest_api:68]  🚀 Initializing RestApiDownloadHandler for source: LstD Hav i balans
2025-07-25 01:22:15,203  INFO     [etl.handlers.rest_api:321]  🌐 Processing REST API source: 'LstD Hav i balans' from URL: https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_GI_Hav_i_balans_EXT/MapServer
2025-07-25 01:22:15,272  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_GI_Hav_i_balans_EXT/MapServer?f=json HTTP/1.1" 200 None
2025-07-25 01:22:15,274  INFO     [etl.handlers.rest_api:380]  No explicit layer_ids in config for source 'LstD Hav i balans'. Discovering all layers from service metadata.
2025-07-25 01:22:15,274  INFO     [etl.handlers.rest_api:427]  Source 'LstD Hav i balans': Will attempt to query 1 layer(s): ['0']
2025-07-25 01:22:15,274  INFO     [etl.handlers.rest_api:659]  🚚 lstd_gi_marina_naturvarden_-_inventering
2025-07-25 01:22:15,274  DEBUG    [etl.handlers.rest_api:660]  Querying Layer ID: 0 (Sanitized Name: lstd_gi_marina_naturvarden_-_inventering, Original: LstD GI Marina naturvärden - Inventering) from https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_GI_Hav_i_balans_EXT/MapServer/0/query
2025-07-25 01:22:15,274  DEBUG    [etl.handlers.rest_api:530]  maxRecordCount not found in layer metadata, using default: 5000
2025-07-25 01:22:15,274  DEBUG    [etl.handlers.rest_api:199]  Applying BBOX: 586206,6551160,647910,6610992 (SRID: 3006)
2025-07-25 01:22:15,276  DEBUG    [etl.handlers.rest_api:565]  Fetching page 1 for layer lstd_gi_marina_naturvarden_-_inventering (offset 0, limit 5000)
2025-07-25 01:22:16,032  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_GI_Hav_i_balans_EXT/MapServer/0/query?where=1%3D1&outFields=%2A&returnGeometry=true&f=geojson&geometry=586206%2C6551160%2C647910%2C6610992&geometryType=esriGeometryEnvelope&inSR=3006&spatialRel=esriSpatialRelIntersects&resultOffset=0&resultRecordCount=5000 HTTP/1.1" 200 58
2025-07-25 01:22:16,034  DEBUG    [etl.handlers.rest_api:253]  ℹ️ No features returned for layer lstd_gi_marina_naturvarden_-_inventering with current parameters.
2025-07-25 01:22:16,034  INFO     [etl.handlers.rest_api:693]  ℹ️ lstd_gi_marina_naturvarden_-_inventering: no features
2025-07-25 01:22:16,034  INFO     [pipeline:623]  🚚 LstD Levande sjöar och vattendrag
2025-07-25 01:22:16,037  INFO     [etl.handlers.rest_api:68]  🚀 Initializing RestApiDownloadHandler for source: LstD Levande sjöar och vattendrag
2025-07-25 01:22:16,037  INFO     [etl.handlers.rest_api:321]  🌐 Processing REST API source: 'LstD Levande sjöar och vattendrag' from URL: https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_GI_Levande_sjoar_och_vattendrag_EXT/MapServer
2025-07-25 01:22:16,370  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_GI_Levande_sjoar_och_vattendrag_EXT/MapServer?f=json HTTP/1.1" 200 None
2025-07-25 01:22:16,371  INFO     [etl.handlers.rest_api:346]  Found explicit layer_ids in config: [2, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17] for source 'LstD Levande sjöar och vattendrag'. Processing only these.
2025-07-25 01:22:16,371  INFO     [etl.handlers.rest_api:427]  Source 'LstD Levande sjöar och vattendrag': Will attempt to query 13 layer(s): ['2', '3', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17']
2025-07-25 01:22:16,371  INFO     [etl.handlers.rest_api:447]  🚀 Starting concurrent download of 13 layers
2025-07-25 01:22:16,371  INFO     [etl.utils.concurrent:261]  Starting concurrent download of 13 layers
2025-07-25 01:22:16,372  INFO     [etl.utils.concurrent:121]  Starting concurrent execution of 13 tasks with 5 workers
2025-07-25 01:22:16,377  INFO     [etl.utils.concurrent:215]  Concurrent execution completed: 0/13 successful (0.0%), avg=0.00s, max=0.00s, total=0.00s
2025-07-25 01:22:16,377  INFO     [etl.handlers.rest_api:480]  🏁 Concurrent downloads completed: 0 successful, 13 failed
2025-07-25 01:22:16,378  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Sötvatten - Tjockskalig målarmussla - name 'time' is not defined
2025-07-25 01:22:16,378  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Sötvatten - Kortskottsväxter - name 'time' is not defined
2025-07-25 01:22:16,378  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Ansvarsområde sötvatten Länsstyrelsen i Södermanlands län - name 'time' is not defined
2025-07-25 01:22:16,378  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Värdetrakter Hjälmar-, Mälar- och kustmynnande vattendrag (inkl Mälaren och Hjälmaren) - name 'time' is not defined
2025-07-25 01:22:16,378  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Värdetrakter Kilaåns avrinningsområde - name 'time' is not defined
2025-07-25 01:22:16,378  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Värdetrakter klarvattensjöar med kortskottsväxter - name 'time' is not defined
2025-07-25 01:22:16,378  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Värdetrakter malens rike - name 'time' is not defined
2025-07-25 01:22:16,378  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Värdetrakter nätverk för tjockskalig målarmussla - name 'time' is not defined
2025-07-25 01:22:16,378  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Sötvatten - Klarvattensjöar och kortskottsväxter - name 'time' is not defined
2025-07-25 01:22:16,378  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Sötvatten - Sjöar med rödlistade arter - name 'time' is not defined
2025-07-25 01:22:16,379  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Sötvatten - Sjöar med konnektivitetsarter - name 'time' is not defined
2025-07-25 01:22:16,379  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Sötvatten - Fosforbeting totalt i kg (område) - name 'time' is not defined
2025-07-25 01:22:16,379  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD GI Sötvatten - Fosforbeting per arealenhet - name 'time' is not defined
2025-07-25 01:22:16,379  INFO     [pipeline:623]  🚚 LstD Levande skogar
2025-07-25 01:22:16,380  INFO     [etl.handlers.rest_api:68]  🚀 Initializing RestApiDownloadHandler for source: LstD Levande skogar
2025-07-25 01:22:16,380  INFO     [etl.handlers.rest_api:321]  🌐 Processing REST API source: 'LstD Levande skogar' from URL: https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_GI_Levande_skogar_EXT/MapServer
2025-07-25 01:22:16,414  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_GI_Levande_skogar_EXT/MapServer?f=json HTTP/1.1" 200 None
2025-07-25 01:22:16,415  INFO     [etl.handlers.rest_api:346]  Found explicit layer_ids in config: [0] for source 'LstD Levande skogar'. Processing only these.
2025-07-25 01:22:16,415  INFO     [etl.handlers.rest_api:427]  Source 'LstD Levande skogar': Will attempt to query 1 layer(s): ['0']
2025-07-25 01:22:16,415  INFO     [etl.handlers.rest_api:659]  🚚 lstd_gi_vardekarnor_adellovmiljoer_inkl_skyddsvarda_trad
2025-07-25 01:22:16,416  DEBUG    [etl.handlers.rest_api:660]  Querying Layer ID: 0 (Sanitized Name: lstd_gi_vardekarnor_adellovmiljoer_inkl_skyddsvarda_trad, Original: LstD GI Värdekärnor ädellövmiljöer inkl skyddsvärda träd) from https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_GI_Levande_skogar_EXT/MapServer/0/query
2025-07-25 01:22:16,416  DEBUG    [etl.handlers.rest_api:530]  maxRecordCount not found in layer metadata, using default: 5000
2025-07-25 01:22:16,416  DEBUG    [etl.handlers.rest_api:199]  Applying BBOX: 586206,6551160,647910,6610992 (SRID: 3006)
2025-07-25 01:22:16,418  DEBUG    [etl.handlers.rest_api:565]  Fetching page 1 for layer lstd_gi_vardekarnor_adellovmiljoer_inkl_skyddsvarda_trad (offset 0, limit 5000)
2025-07-25 01:22:18,656  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_GI_Levande_skogar_EXT/MapServer/0/query?where=1%3D1&outFields=%2A&returnGeometry=true&f=geojson&geometry=586206%2C6551160%2C647910%2C6610992&geometryType=esriGeometryEnvelope&inSR=3006&spatialRel=esriSpatialRelIntersects&resultOffset=0&resultRecordCount=5000 HTTP/1.1" 200 None
2025-07-25 01:22:19,757  DEBUG    [etl.handlers.rest_api:270]  ⚠️ Exceeded transfer limit for layer lstd_gi_vardekarnor_adellovmiljoer_inkl_skyddsvarda_trad, fetching next page.
2025-07-25 01:22:19,757  DEBUG    [etl.handlers.rest_api:565]  Fetching page 2 for layer lstd_gi_vardekarnor_adellovmiljoer_inkl_skyddsvarda_trad (offset 2000, limit 5000)
2025-07-25 01:22:21,828  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_GI_Levande_skogar_EXT/MapServer/0/query?where=1%3D1&outFields=%2A&returnGeometry=true&f=geojson&geometry=586206%2C6551160%2C647910%2C6610992&geometryType=esriGeometryEnvelope&inSR=3006&spatialRel=esriSpatialRelIntersects&resultOffset=2000&resultRecordCount=5000 HTTP/1.1" 200 None
2025-07-25 01:22:31,008  DEBUG    [etl.handlers.rest_api:279]  🏁 All features likely retrieved for layer lstd_gi_vardekarnor_adellovmiljoer_inkl_skyddsvarda_trad (less than page limit or server maxRecordCount is 0).
2025-07-25 01:22:33,675  INFO     [etl.handlers.rest_api:298]  ✅ lstd_gi_vardekarnor_adellovmiljoer_inkl_skyddsvarda_trad: 2783 features
2025-07-25 01:22:33,675  DEBUG    [etl.handlers.rest_api:299]  💾 Successfully saved 2783 features for layer lstd_gi_vardekarnor_adellovmiljoer_inkl_skyddsvarda_trad to C:\Git\ETL-pipeline\data\staging\LSTD\lstd_levande_skogar\lstd_gi_vardekarnor_adellovmiljoer_inkl_skyddsvarda_trad.geojson
2025-07-25 01:22:33,692  INFO     [pipeline:623]  🚚 LstD Klimat
2025-07-25 01:22:33,692  INFO     [etl.handlers.rest_api:68]  🚀 Initializing RestApiDownloadHandler for source: LstD Klimat
2025-07-25 01:22:33,692  INFO     [etl.handlers.rest_api:321]  🌐 Processing REST API source: 'LstD Klimat' from URL: https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_Klimat_EXT/MapServer
2025-07-25 01:22:33,767  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_Klimat_EXT/MapServer?f=json HTTP/1.1" 200 None
2025-07-25 01:22:33,769  INFO     [etl.handlers.rest_api:346]  Found explicit layer_ids in config: [2, 3, 4, 5, 6] for source 'LstD Klimat'. Processing only these.
2025-07-25 01:22:33,769  INFO     [etl.handlers.rest_api:427]  Source 'LstD Klimat': Will attempt to query 5 layer(s): ['2', '3', '4', '5', '6']
2025-07-25 01:22:33,770  INFO     [etl.handlers.rest_api:447]  🚀 Starting concurrent download of 5 layers
2025-07-25 01:22:33,770  INFO     [etl.utils.concurrent:261]  Starting concurrent download of 5 layers
2025-07-25 01:22:33,771  INFO     [etl.utils.concurrent:121]  Starting concurrent execution of 5 tasks with 5 workers
2025-07-25 01:22:33,776  INFO     [etl.utils.concurrent:215]  Concurrent execution completed: 0/5 successful (0.0%), avg=0.00s, max=0.00s, total=0.00s
2025-07-25 01:22:33,776  INFO     [etl.handlers.rest_api:480]  🏁 Concurrent downloads completed: 0 successful, 5 failed
2025-07-25 01:22:33,776  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD Klimatanpassning - Rekommenderad lägsta grundläggningsnivå för ny bebyggelse - Mälaren - name 'time' is not defined
2025-07-25 01:22:33,777  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD Klimatanpassning - Kustöversvämning - HHW10 2012 - name 'time' is not defined
2025-07-25 01:22:33,777  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD Klimatanpassning - Kustöversvämning - HHW100 2012 - name 'time' is not defined
2025-07-25 01:22:33,777  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD Klimatanpassning - Kustöversvämning - HHW10 2100 - name 'time' is not defined
2025-07-25 01:22:33,777  ERROR    [etl.handlers.rest_api:490]  ❌ Layer download failed: layer_LstD Klimatanpassning - Kustöversvämning - HHW100 2100 - name 'time' is not defined
2025-07-25 01:22:33,777  INFO     [pipeline:623]  🚚 LstD Kulturmiljö
2025-07-25 01:22:33,778  INFO     [etl.handlers.rest_api:68]  🚀 Initializing RestApiDownloadHandler for source: LstD Kulturmiljö
2025-07-25 01:22:33,778  INFO     [etl.handlers.rest_api:321]  🌐 Processing REST API source: 'LstD Kulturmiljö' from URL: https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_Kulturmiljo_EXT/MapServer
2025-07-25 01:22:33,815  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_Kulturmiljo_EXT/MapServer?f=json HTTP/1.1" 200 None
2025-07-25 01:22:33,816  INFO     [etl.handlers.rest_api:346]  Found explicit layer_ids in config: [1] for source 'LstD Kulturmiljö'. Processing only these.
2025-07-25 01:22:33,816  INFO     [etl.handlers.rest_api:427]  Source 'LstD Kulturmiljö': Will attempt to query 1 layer(s): ['1']
2025-07-25 01:22:33,817  INFO     [etl.handlers.rest_api:659]  🚚 lstd_anmalningsplikt_enligt_kml_3_6
2025-07-25 01:22:33,817  DEBUG    [etl.handlers.rest_api:660]  Querying Layer ID: 1 (Sanitized Name: lstd_anmalningsplikt_enligt_kml_3_6, Original: LstD Anmälningsplikt enligt KML 3_6) from https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_Kulturmiljo_EXT/MapServer/1/query
2025-07-25 01:22:33,817  DEBUG    [etl.handlers.rest_api:530]  maxRecordCount not found in layer metadata, using default: 5000
2025-07-25 01:22:33,817  DEBUG    [etl.handlers.rest_api:199]  Applying BBOX: 586206,6551160,647910,6610992 (SRID: 3006)
2025-07-25 01:22:33,818  DEBUG    [etl.handlers.rest_api:565]  Fetching page 1 for layer lstd_anmalningsplikt_enligt_kml_3_6 (offset 0, limit 5000)
2025-07-25 01:22:35,792  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_Kulturmiljo_EXT/MapServer/1/query?where=1%3D1&outFields=%2A&returnGeometry=true&f=geojson&geometry=586206%2C6551160%2C647910%2C6610992&geometryType=esriGeometryEnvelope&inSR=3006&spatialRel=esriSpatialRelIntersects&resultOffset=0&resultRecordCount=5000 HTTP/1.1" 200 1348
2025-07-25 01:22:35,795  DEBUG    [etl.handlers.rest_api:279]  🏁 All features likely retrieved for layer lstd_anmalningsplikt_enligt_kml_3_6 (less than page limit or server maxRecordCount is 0).
2025-07-25 01:22:35,811  INFO     [etl.handlers.rest_api:298]  ✅ lstd_anmalningsplikt_enligt_kml_3_6: 68 features
